data;id;mois;jour;annee;numero_de_message;temperature_partie_entiere;temperature_partie_decimale;humidite;pluie_en_augets;direction_du_vecteur_moyen_de_vent;force_moyenne_du_vecteur_de_vent;pression_a_decoder;direction_du_vecteur_de_vent_max;force_du_vecteur_de_vent_max;pluie_la_plus_intense_durant_1_min;type_station;pluie_intensite_max;heure;annee_reelle;minute;pression;temperature_decodee;direction_du_vecteur_vent_moyen;type_de_station;pluie;direction_du_vecteur_de_vent_max_en_degres;force_moyenne_du_vecteur_vent;force_rafale_max;jour_mois;dd_mm_yy_utc;hh_mm_utc;dd_mm_yy_hh_mm;temperature_en_degre_c;false_message;dd_mm_yy_hh_mm_utc;heure_paris_dd_mm_yy_hh_mm;heure_de_paris;heure_utc 
752e109249c800000ce00000;58;9;14;1;4;73;2;57;0;0;0;103;0;0;0;0;0.0;0;2020;45;100300;23;0;ISS;0.0;0.0;0;0;14/9;14/9/2020;0:45;2020-09-14T00:45:00;23.2;216006656;2020-09-14T00:45:00+00:00;2020-09-14T00:45:00+02:00;2020-09-14T00:45:00+00:00;2020-09-14T00:45:00+00:00
752e10b241d003800cea0c00;58;9;14;1;5;73;0;58;0;56;0;103;5;3;0;0;0.0;1;2020;0;100300;23;112;ISS;0.0;112.5;0;3;14/9;14/9/2020;1:0;2020-09-14T01:00:00;23.0;3848507362304;2020-09-14T01:00:00+00:00;2020-09-14T01:00:00+02:00;2020-09-14T01:00:00+00:00;2020-09-14T01:00:00+00:00
752e117245e00450acee2c00;58;9;14;1;11;73;1;60;0;69;5;103;7;11;0;0;0.0;2;2020;30;100300;23;138;ISS;0.0;157.5;5;11;14/9;14/9/2020;2:30;2020-09-14T02:30:00;23.1;4744545184768;2020-09-14T02:30:00+00:00;2020-09-14T02:30:00+02:00;2020-09-14T02:30:00+00:00;2020-09-14T02:30:00+00:00
752e143291c00460ecec4000;58;9;14;1;33;74;4;56;0;70;7;103;6;16;0;0;0.0;8;2020;0;100300;24;140;ISS;0.0;135.0;7;16;14/9;14/9/2020;8:0;2020-09-14T08:00:00;24.4;4814338277376;2020-09-14T08:00:00+00:00;2020-09-14T08:00:00+02:00;2020-09-14T08:00:00+00:00;2020-09-14T08:00:00+00:00
752e1472c5b004b14cee5400;58;9;14;1;35;75;1;54;0;75;10;103;7;21;0;0;0.0;8;2020;30;100300;25;150;ISS;0.0;157.5;10;21;14/9;14/9/2020;8:30;2020-09-14T08:30:00;25.1;5159546409984;2020-09-14T08:30:00+00:00;2020-09-14T08:30:00+02:00;2020-09-14T08:30:00+00:00;2020-09-14T08:30:00+00:00
752e1492dda803912cea5800;58;9;14;1;36;75;7;53;0;57;9;103;5;22;0;0;0.0;8;2020;45;100300;25;114;ISS;0.0;112.5;9;22;14/9;14/9/2020;8:45;2020-09-14T08:45:00;25.7;3922058696704;2020-09-14T08:45:00+00:00;2020-09-14T08:45:00+02:00;2020-09-14T08:45:00+00:00;2020-09-14T08:45:00+00:00
752e14d3219004212ce86000;58;9;14;1;38;76;8;50;0;66;9;103;4;24;0;0;0.0;9;2020;15;100300;26;132;ISS;0.0;90.0;9;24;14/9;14/9/2020;9:15;2020-09-14T09:15:00;26.8;4540533858304;2020-09-14T09:15:00+00:00;2020-09-14T09:15:00+02:00;2020-09-14T09:15:00+00:00;2020-09-14T09:15:00+00:00
752e14f3419003f14cee5800;58;9;14;1;39;77;0;50;0;63;10;103;7;22;0;0;0.0;9;2020;30;100300;27;126;ISS;0.0;157.5;10;22;14/9;14/9/2020;9:30;2020-09-14T09:30:00;27.0;4334912690176;2020-09-14T09:30:00+00:00;2020-09-14T09:30:00+02:00;2020-09-14T09:30:00+00:00;2020-09-14T09:30:00+00:00
752e17949d0003512cea5800;58;9;14;1;60;82;7;32;0;53;9;103;5;22;0;0;0.0;14;2020;45;100300;32;106;ISS;0.0;112.5;9;22;14/9;14/9/2020;14:45;2020-09-14T14:45:00;32.7;3647180789760;2020-09-14T14:45:00+00:00;2020-09-14T14:45:00+02:00;2020-09-14T14:45:00+00:00;2020-09-14T14:45:00+00:00
752e18b4113803816cea6c00;58;9;14;1;69;80;4;39;0;56;11;103;5;27;0;0;0.0;17;2020;0;100300;30;112;ISS;0.0;112.5;11;27;14/9;14/9/2020;17:0;2020-09-14T17:00:00;30.4;3854412966912;2020-09-14T17:00:00+00:00;2020-09-14T17:00:00+02:00;2020-09-14T17:00:00+00:00;2020-09-14T17:00:00+00:00
752e19f315780430ccea4000;58;9;14;1;79;76;5;47;0;67;6;103;5;16;0;0;0.0;19;2020;30;100300;26;134;ISS;0.0;112.5;6;16;14/9;14/9/2020;19:30;2020-09-14T19:30:00;26.5;4607642845184;2020-09-14T19:30:00+00:00;2020-09-14T19:30:00+02:00;2020-09-14T19:30:00+00:00;2020-09-14T19:30:00+00:00
752e1ab2c99003f06cea2c00;58;9;14;1;85;75;2;50;0;63;3;103;5;11;0;0;0.0;21;2020;0;100300;25;126;ISS;0.0;112.5;3;11;14/9;14/9/2020;21:0;2020-09-14T21:00:00;25.2;4331154320384;2020-09-14T21:00:00+00:00;2020-09-14T21:00:00+02:00;2020-09-14T21:00:00+00:00;2020-09-14T21:00:00+00:00
752e1b329d980470acee4000;58;9;14;1;89;74;7;51;0;71;5;103;7;16;0;0;0.0;22;2020;0;100300;24;142;ISS;0.0;157.5;5;16;14/9;14/9/2020;22:0;2020-09-14T22:00:00;24.7;4881984143360;2020-09-14T22:00:00+00:00;2020-09-14T22:00:00+02:00;2020-09-14T22:00:00+00:00;2020-09-14T22:00:00+00:00
752e1b52999804c0acee3800;58;9;14;1;90;74;6;51;0;76;5;103;7;14;0;0;0.0;22;2020;15;100300;24;152;ISS;0.0;157.5;5;14;14/9;14/9/2020;22:15;2020-09-14T22:15:00;24.6;5225581524992;2020-09-14T22:15:00+00:00;2020-09-14T22:15:00+02:00;2020-09-14T22:15:00+00:00;2020-09-14T22:15:00+00:00
752e1bb285a80440ccee3800;58;9;14;1;93;74;1;53;0;68;6;103;7;14;0;0;0.0;23;2020;0;100300;24;136;ISS;0.0;157.5;6;14;14/9;14/9/2020;23:0;2020-09-14T23:00:00;24.1;4676362582016;2020-09-14T23:00:00+00:00;2020-09-14T23:00:00+02:00;2020-09-14T23:00:00+00:00;2020-09-14T23:00:00+00:00
752e1bd265a803e0ccea4000;58;9;14;1;94;73;9;53;0;62;6;103;5;16;0;0;0.0;23;2020;15;100300;23;124;ISS;0.0;112.5;6;16;14/9;14/9/2020;23:15;2020-09-14T23:15:00;23.9;4264045461504;2020-09-14T23:15:00+00:00;2020-09-14T23:15:00+02:00;2020-09-14T23:15:00+00:00;2020-09-14T23:15:00+00:00
752f103261b004d0ccec3800;58;9;15;1;1;73;8;54;0;77;6;103;6;14;0;0;0.0;0;2020;0;100300;23;154;ISS;0.0;135.0;6;14;15/9;15/9/2020;0:0;2020-09-15T00:00:00;23.8;5294837741568;2020-09-15T00:00:00+00:00;2020-09-15T00:00:00+02:00;2020-09-15T00:00:00+00:00;2020-09-15T00:00:00+00:00
752f107251b803f08cee2800;58;9;15;1;3;73;4;55;0;63;4;103;7;10;0;0;0.0;0;2020;30;100300;23;126;ISS;0.0;157.5;4;10;15/9;15/9/2020;0:30;2020-09-15T00:30:00;23.4;4331691452416;2020-09-15T00:30:00+00:00;2020-09-15T00:30:00+02:00;2020-09-15T00:30:00+00:00;2020-09-15T00:30:00+00:00
752f1291d67004f14cee4c00;58;9;15;1;20;71;5;78;0;79;10;103;7;19;0;0;0.0;4;2020;45;100300;21;158;ISS;0.0;157.5;10;19;15/9;15/9/2020;4:45;2020-09-15T04:45:00;21.5;5434424314880;2020-09-15T04:45:00+00:00;2020-09-15T04:45:00+02:00;2020-09-15T04:45:00+00:00;2020-09-15T04:45:00+00:00
752f12b1d28005112cee4c00;58;9;15;1;21;71;4;80;0;81;9;103;7;19;0;0;0.0;5;2020;0;100300;21;162;ISS;0.0;157.5;9;19;15/9;15/9/2020;5:0;2020-09-15T05:00:00;21.4;5571326397440;2020-09-15T05:00:00+00:00;2020-09-15T05:00:00+02:00;2020-09-15T05:00:00+00:00;2020-09-15T05:00:00+00:00
752e12d1d6080390ccea3800;58;9;14;1;22;71;5;65;0;57;6;103;5;14;0;0;0.0;5;2020;15;100300;21;114;ISS;0.0;112.5;6;14;14/9;14/9/2020;5:15;2020-09-14T05:15:00;21.5;3920448075776;2020-09-14T05:15:00+00:00;2020-09-14T05:15:00+02:00;2020-09-14T05:15:00+00:00;2020-09-14T05:15:00+00:00
752f13f1a6900630ecf23800;58;9;15;1;31;70;9;82;0;99;7;103;9;14;0;0;0.0;7;2020;30;100300;20;198;ISS;0.0;202.5;7;14;15/9;15/9/2020;7:30;2020-09-15T07:30:00;20.9;6807203493888;2020-09-15T07:30:00+00:00;2020-09-15T07:30:00+02:00;2020-09-15T07:30:00+00:00;2020-09-15T07:30:00+00:00
752f1431d6800580ecf03800;58;9;15;1;33;71;5;80;0;88;7;103;8;14;0;0;0.0;8;2020;0;100300;21;176;ISS;0.0;180.0;7;14;15/9;15/9/2020;8:0;2020-09-15T08:00:00;21.5;6051289118720;2020-09-15T08:00:00+00:00;2020-09-15T08:00:00+02:00;2020-09-15T08:00:00+00:00;2020-09-15T08:00:00+00:00
752f1451da8005e10cf24000;58;9;15;1;34;71;6;80;0;94;8;103;9;16;0;0;0.0;8;2020;15;100300;21;188;ISS;0.0;202.5;8;16;15/9;15/9/2020;8:15;2020-09-15T08:15:00;21.6;6464142983168;2020-09-15T08:15:00+00:00;2020-09-15T08:15:00+02:00;2020-09-15T08:15:00+00:00;2020-09-15T08:15:00+00:00
752f1471e28006010cee4800;58;9;15;1;35;71;8;80;0;96;8;103;7;18;0;0;0.0;8;2020;30;100300;21;192;ISS;0.0;157.5;8;18;15/9;15/9/2020;8:30;2020-09-15T08:30:00;21.8;6601581676544;2020-09-15T08:30:00+00:00;2020-09-15T08:30:00+02:00;2020-09-15T08:30:00+00:00;2020-09-15T08:30:00+00:00
752f149202780630ccf63800;58;9;15;1;36;72;0;79;0;99;6;103;11;14;0;0;0.0;8;2020;45;100300;22;198;ISS;0.0;247.5;6;14;15/9;15/9/2020;8:45;2020-09-15T08:45:00;22.0;6806666885120;2020-09-15T08:45:00+00:00;2020-09-15T08:45:00+02:00;2020-09-15T08:45:00+00:00;2020-09-15T08:45:00+00:00
752f15f34dc804c0acee3800;58;9;15;1;47;77;3;57;0;76;5;103;7;14;0;0;0.0;11;2020;30;100300;27;152;ISS;0.0;157.5;5;14;15/9;15/9/2020;11:30;2020-09-15T11:30:00;27.3;5225581524992;2020-09-15T11:30:00+00:00;2020-09-15T11:30:00+02:00;2020-09-15T11:30:00+00:00;2020-09-15T11:30:00+00:00
752f165359b80560acf63800;58;9;15;1;50;77;6;55;0;86;5;103;11;14;0;0;0.0;12;2020;15;100300;27;172;ISS;0.0;247.5;5;14;15/9;15/9/2020;12:15;2020-09-15T12:15:00;27.6;5912776816640;2020-09-15T12:15:00+00:00;2020-09-15T12:15:00+02:00;2020-09-15T12:15:00+00:00;2020-09-15T12:15:00+00:00
752f169381a803004ce42c00;58;9;15;1;52;78;0;53;0;48;2;103;2;11;0;0;0.0;12;2020;45;100300;28;96;ISS;0.0;45.0;2;11;15/9;15/9/2020;12:45;2020-09-15T12:45:00;28.0;3299824905216;2020-09-15T12:45:00+00:00;2020-09-15T12:45:00+02:00;2020-09-15T12:45:00+00:00;2020-09-15T12:45:00+00:00
752f16d3a19804406cee2800;58;9;15;1;54;78;8;51;0;68;3;103;7;10;0;0;0.0;13;2020;15;100300;28;136;ISS;0.0;157.5;3;10;15/9;15/9/2020;13:15;2020-09-15T13:15:00;28.8;4674751965184;2020-09-15T13:15:00+00:00;2020-09-15T13:15:00+02:00;2020-09-15T13:15:00+00:00;2020-09-15T13:15:00+00:00
752f1713c58804c08ce62c00;58;9;15;1;56;79;1;49;0;76;4;103;3;11;0;0;0.0;13;2020;45;100300;29;152;ISS;0.0;67.5;4;11;15/9;15/9/2020;13:45;2020-09-15T13:45:00;29.1;5225044126720;2020-09-15T13:45:00+00:00;2020-09-15T13:45:00+02:00;2020-09-15T13:45:00+00:00;2020-09-15T13:45:00+00:00
752f1774116802e06ce42800;58;9;15;1;59;80;4;45;0;46;3;103;2;10;0;0;0.0;14;2020;30;100300;30;92;ISS;0.0;45.0;3;10;15/9;15/9/2020;14:30;2020-09-15T14:30:00;30.4;3162922821632;2020-09-15T14:30:00+00:00;2020-09-15T14:30:00+02:00;2020-09-15T14:30:00+00:00;2020-09-15T14:30:00+00:00
752f18d40d6005f06cf22000;58;9;15;1;70;80;3;44;0;95;3;103;9;8;0;0;0.0;17;2020;15;100300;30;190;ISS;0.0;202.5;3;8;15/9;15/9/2020;17:15;2020-09-15T17:15:00;30.3;6530178097152;2020-09-15T17:15:00+00:00;2020-09-15T17:15:00+02:00;2020-09-15T17:15:00+00:00;2020-09-15T17:15:00+00:00
752f18f40d6006402cf21400;58;9;15;1;71;80;3;44;0;100;1;103;9;5;0;0;0.0;17;2020;30;100300;30;200;ISS;0.0;202.5;1;5;15/9;15/9/2020;17:30;2020-09-15T17:30:00;30.3;6872701735936;2020-09-15T17:30:00+00:00;2020-09-15T17:30:00+02:00;2020-09-15T17:30:00+00:00;2020-09-15T17:30:00+00:00
752f19b3859000000ce00000;58;9;15;1;77;78;1;50;0;0;0;103;0;0;0;0;0.0;19;2020;0;100300;28;0;ISS;0.0;0.0;0;0;15/9;15/9/2020;19:0;2020-09-15T19:00:00;28.1;216006656;2020-09-15T19:00:00+00:00;2020-09-15T19:00:00+02:00;2020-09-15T19:00:00+00:00;2020-09-15T19:00:00+00:00
752f1a92e5d00480ecee4000;58;9;15;1;84;75;9;58;0;72;7;103;7;16;0;0;0.0;20;2020;45;100300;25;144;ISS;0.0;157.5;7;16;15/9;15/9/2020;20:45;2020-09-15T20:45:00;25.9;4951777361920;2020-09-15T20:45:00+00:00;2020-09-15T20:45:00+02:00;2020-09-15T20:45:00+00:00;2020-09-15T20:45:00+00:00
752d1794d8c803e08cf03800;58;9;13;1;60;83;6;25;0;62;4;103;8;14;0;0;0.0;14;2020;45;100300;33;124;ISS;0.0;180.0;4;14;13/9;13/9/2020;14:45;2020-09-13T14:45:00;33.6;4262972110848;2020-09-13T14:45:00+00:00;2020-09-13T14:45:00+02:00;2020-09-13T14:45:00+00:00;2020-09-13T14:45:00+00:00
752d1854dcd00460acee4c00;58;9;13;1;66;83;7;26;0;70;5;103;7;19;0;0;0.0;16;2020;15;100300;33;140;ISS;0.0;157.5;5;19;13/9;13/9/2020;16:15;2020-09-13T16:15:00;33.7;4813264669696;2020-09-13T16:15:00+00:00;2020-09-13T16:15:00+02:00;2020-09-13T16:15:00+00:00;2020-09-13T16:15:00+00:00
752d18d4a4e00440ccee4c00;58;9;13;1;70;82;9;28;0;68;6;103;7;19;0;0;0.0;17;2020;15;100300;32;136;ISS;0.0;157.5;6;19;13/9;13/9/2020;17:15;2020-09-13T17:15:00;32.9;4676362587136;2020-09-13T17:15:00+00:00;2020-09-13T17:15:00+02:00;2020-09-13T17:15:00+00:00;2020-09-13T17:15:00+00:00
752d1834dcd004e0ccf04000;58;9;13;1;65;83;7;26;0;78;6;103;8;16;0;0;0.0;16;2020;0;100300;33;156;ISS;0.0;180.0;6;16;13/9;13/9/2020;16:0;2020-09-13T16:00:00;33.7;5363557482496;2020-09-13T16:00:00+00:00;2020-09-13T16:00:00+02:00;2020-09-13T16:00:00+00:00;2020-09-13T16:00:00+00:00
752d1a138d3804810cee4000;58;9;13;1;80;78;3;39;0;72;8;103;7;16;0;0;0.0;19;2020;45;100300;28;144;ISS;0.0;157.5;8;16;13/9;13/9/2020;19:45;2020-09-13T19:45:00;28.3;4952314232832;2020-09-13T19:45:00+00:00;2020-09-13T19:45:00+02:00;2020-09-13T19:45:00+00:00;2020-09-13T19:45:00+00:00
752d1a7359480420ccec3800;58;9;13;1;83;77;6;41;0;66;6;103;6;14;0;0;0.0;20;2020;30;100300;27;132;ISS;0.0;135.0;6;14;13/9;13/9/2020;20:30;2020-09-13T20:30:00;27.6;4538923497472;2020-09-13T20:30:00+00:00;2020-09-13T20:30:00+02:00;2020-09-13T20:30:00+00:00;2020-09-13T20:30:00+00:00
753112b1463801404ce21400;58;9;17;1;21;69;1;71;0;20;2;103;1;5;0;0;0.0;5;2020;0;100300;19;40;ISS;0.0;22.5;2;5;17/9;17/9/2020;5:0;2020-09-17T05:00:00;19.1;1375679419392;2020-09-17T05:00:00+00:00;2020-09-17T05:00:00+02:00;2020-09-17T05:00:00+00:00;2020-09-17T05:00:00+00:00
753114725de800000cec0800;58;9;17;1;35;73;7;61;0;0;0;103;6;2;0;0;0.0;8;2020;30;100300;23;0;ISS;0.0;135.0;0;2;17/9;17/9/2020;8:30;2020-09-17T08:30:00;23.7;216795136;2020-09-17T08:30:00+00:00;2020-09-17T08:30:00+02:00;2020-09-17T08:30:00+00:00;2020-09-17T08:30:00+00:00
753114928dd800000ce00000;58;9;17;1;36;74;3;59;0;0;0;103;0;0;0;0;0.0;8;2020;45;100300;24;0;ISS;0.0;0.0;0;0;17/9;17/9/2020;8:45;2020-09-17T08:45:00;24.3;216006656;2020-09-17T08:45:00+00:00;2020-09-17T08:45:00+02:00;2020-09-17T08:45:00+00:00;2020-09-17T08:45:00+00:00
753114f2ddb802d00ce81400;58;9;17;1;39;75;7;55;0;45;0;103;4;5;0;0;0.0;9;2020;30;100300;25;90;ISS;0.0;90.0;0;5;17/9;17/9/2020;9:30;2020-09-17T09:30:00;25.7;3092592989184;2020-09-17T09:30:00+00:00;2020-09-17T09:30:00+02:00;2020-09-17T09:30:00+00:00;2020-09-17T09:30:00+00:00
7531151311a000000cf00800;58;9;17;1;40;76;4;52;0;0;0;103;8;2;0;0;0.0;9;2020;45;100300;26;0;ISS;0.0;180.0;0;2;17/9;17/9/2020;9:45;2020-09-17T09:45:00;26.4;217057280;2020-09-17T09:45:00+00:00;2020-09-17T09:45:00+02:00;2020-09-17T09:45:00+00:00;2020-09-17T09:45:00+00:00
753115b3dd4802606cea2800;58;9;17;1;45;79;7;41;0;38;3;103;5;10;0;0;0.0;11;2020;0;100300;29;76;ISS;0.0;112.5;3;10;17/9;17/9/2020;11:0;2020-09-17T11:00:00;29.7;2613167400960;2020-09-17T11:00:00+00:00;2020-09-17T11:00:00+02:00;2020-09-17T11:00:00+00:00;2020-09-17T11:00:00+00:00
75311654651803a06cea2c00;58;9;17;1;50;81;9;35;0;58;3;103;5;11;0;0;0.0;12;2020;15;100300;31;116;ISS;0.0;112.5;3;11;17/9;17/9/2020;12:15;2020-09-17T12:15:00;31.9;3987556936704;2020-09-17T12:15:00+00:00;2020-09-17T12:15:00+02:00;2020-09-17T12:15:00+00:00;2020-09-17T12:15:00+00:00
753116b49cf802706cec2c00;58;9;17;1;53;82;7;31;0;39;3;103;6;11;0;0;0.0;13;2020;0;100300;32;78;ISS;0.0;135.0;3;11;17/9;17/9/2020;13:0;2020-09-17T13:00:00;32.7;2681887009792;2020-09-17T13:00:00+00:00;2020-09-17T13:00:00+02:00;2020-09-17T13:00:00+00:00;2020-09-17T13:00:00+00:00
753117b4e0d802208ce63800;58;9;17;1;61;83;8;27;0;34;4;103;3;14;0;0;0.0;15;2020;0;100300;33;68;ISS;0.0;67.5;4;14;17/9;17/9/2020;15:0;2020-09-17T15:00:00;33.8;2338826106880;2020-09-17T15:00:00+00:00;2020-09-17T15:00:00+02:00;2020-09-17T15:00:00+00:00;2020-09-17T15:00:00+00:00
7531185500c803f0ccea4000;58;9;17;1;66;84;0;25;0;63;6;103;5;16;0;0;0.0;16;2020;15;100300;34;126;ISS;0.0;112.5;6;16;17/9;17/9/2020;16:15;2020-09-17T16:15:00;34.0;4332764938240;2020-09-17T16:15:00+00:00;2020-09-17T16:15:00+02:00;2020-09-17T16:15:00+00:00;2020-09-17T16:15:00+00:00
75311a3359680380ccea4000;58;9;17;1;81;77;6;45;0;56;6;103;5;16;0;0;0.0;20;2020;0;100300;27;112;ISS;0.0;112.5;6;16;17/9;17/9/2020;20:0;2020-09-17T20:00:00;27.6;3851728601088;2020-09-17T20:00:00+00:00;2020-09-17T20:00:00+02:00;2020-09-17T20:00:00+00:00;2020-09-17T20:00:00+00:00
75311a73457003b10ce84c00;58;9;17;1;83;77;1;46;0;59;8;103;4;19;0;0;0.0;20;2020;30;100300;27;118;ISS;0.0;90.0;8;19;17/9;17/9/2020;20:30;2020-09-17T20:30:00;27.1;4058960645120;2020-09-17T20:30:00+00:00;2020-09-17T20:30:00+02:00;2020-09-17T20:30:00+00:00;2020-09-17T20:30:00+00:00
755b1770c9d80830cc7a4000;58;10;27;1;59;67;2;59;0;131;6;99;13;16;0;0;0.0;14;2020;30;99900;17;262;ISS;0.0;292.5;6;16;27/10;27/10/2020;14:30;2020-10-27T14:30:00;17.2;9005682016256;2020-10-27T14:30:00+00:00;2020-10-27T14:30:00+01:00;2020-10-27T14:30:00+00:00;2020-10-27T14:30:00+00:00
755b18b08a0006502c720c00;58;10;27;1;69;66;2;64;0;101;1;99;9;3;0;0;0.0;17;2020;0;99900;16;202;ISS;0.0;202.5;1;3;27/10;27/10/2020;17:0;2020-10-27T17:00:00;16.2;6941412822016;2020-10-27T17:00:00+00:00;2020-10-27T17:00:00+01:00;2020-10-27T17:00:00+00:00;2020-10-27T17:00:00+00:00
755b18d0660806500c720800;58;10;27;1;70;65;9;65;0;101;0;99;9;2;0;0;0.0;17;2020;15;99900;15;202;ISS;0.0;202.5;0;2;27/10;27/10/2020;17:15;2020-10-27T17:15:00;15.9;6940875950080;2020-10-27T17:15:00+00:00;2020-10-27T17:15:00+01:00;2020-10-27T17:15:00+00:00;2020-10-27T17:15:00+00:00
755b1acfde9000000ca00000;58;10;27;1;86;63;7;82;0;0;0;101;0;0;0;0;0.0;21;2020;15;100100;13;0;ISS;0.0;0.0;0;0;27/10;27/10/2020;21:15;2020-10-27T21:15:00;13.7;211812352;2020-10-27T21:15:00+00:00;2020-10-27T21:15:00+01:00;2020-10-27T21:15:00+00:00;2020-10-27T21:15:00+00:00
755b1b0fceb800000cc00000;58;10;27;1;88;63;3;87;0;0;0;102;0;0;0;0;0.0;21;2020;45;100200;13;0;ISS;0.0;0.0;0;0;27/10;27/10/2020;21:45;2020-10-27T21:45:00;13.3;213909504;2020-10-27T21:45:00+00:00;2020-10-27T21:45:00+01:00;2020-10-27T21:45:00+00:00;2020-10-27T21:45:00+00:00
755c106f8ef000000cc01400;58;10;28;1;3;62;3;94;0;0;0;102;0;5;0;0;0.0;0;2020;30;100200;12;0;ISS;0.0;0.0;0;5;28/10;28/10/2020;0:30;2020-10-28T00:30:00;12.3;213914624;2020-10-28T00:30:00+00:00;2020-10-28T00:30:00+01:00;2020-10-28T00:30:00+00:00;2020-10-28T00:30:00+00:00
755c10cf92e800004ca01800;58;10;28;1;6;62;4;93;0;0;2;101;0;6;0;0;0.0;1;2020;15;100100;12;0;ISS;0.0;0.0;2;6;28/10;28/10/2020;1:15;2020-10-28T01:15:00;12.4;1285560320;2020-10-28T01:15:00+00:00;2020-10-28T01:15:00+01:00;2020-10-28T01:15:00+00:00;2020-10-28T01:15:00+00:00
755c110f92e800002ca01400;58;10;28;1;8;62;4;93;0;0;1;101;0;5;0;0;0.0;1;2020;45;100100;12;0;ISS;0.0;0.0;1;5;28/10;28/10/2020;1:45;2020-10-28T01:45:00;12.4;748688384;2020-10-28T01:45:00+00:00;2020-10-28T01:45:00+01:00;2020-10-28T01:45:00+00:00;2020-10-28T01:45:00+00:00
755c126f96f000000cc00000;58;10;28;1;19;62;5;94;0;0;0;102;0;0;0;0;0.0;4;2020;30;100200;12;0;ISS;0.0;0.0;0;0;28/10;28/10/2020;4:30;2020-10-28T04:30:00;12.5;213909504;2020-10-28T04:30:00+00:00;2020-10-28T04:30:00+01:00;2020-10-28T04:30:00+00:00;2020-10-28T04:30:00+00:00
755c12af9af000000cc00000;58;10;28;1;21;62;6;94;0;0;0;102;0;0;0;0;0.0;5;2020;0;100200;12;0;ISS;0.0;0.0;0;0;28/10;28/10/2020;5:0;2020-10-28T05:00:00;12.6;213909504;2020-10-28T05:00:00+00:00;2020-10-28T05:00:00+01:00;2020-10-28T05:00:00+00:00;2020-10-28T05:00:00+00:00
755c12cf9ef000000cc00000;58;10;28;1;22;62;7;94;0;0;0;102;0;0;0;0;0.0;5;2020;15;100200;12;0;ISS;0.0;0.0;0;0;28/10;28/10/2020;5:15;2020-10-28T05:15:00;12.7;213909504;2020-10-28T05:15:00+00:00;2020-10-28T05:15:00+01:00;2020-10-28T05:15:00+00:00;2020-10-28T05:15:00+00:00
755c13cfc6f000000ce00000;58;10;28;1;30;63;1;94;0;0;0;103;0;0;0;0;0.0;7;2020;15;100300;13;0;ISS;0.0;0.0;0;0;28/10;28/10/2020;7:15;2020-10-28T07:15:00;13.1;216006656;2020-10-28T07:15:00+00:00;2020-10-28T07:15:00+01:00;2020-10-28T07:15:00+00:00;2020-10-28T07:15:00+00:00
75301bb251e800000ce00800;58;9;16;1;93;73;4;61;0;0;0;103;0;2;0;0;0.0;23;2020;0;100300;23;0;ISS;0.0;0.0;0;2;16/9;16/9/2020;23:0;2020-09-16T23:00:00;23.4;216008704;2020-09-16T23:00:00+00:00;2020-09-16T23:00:00+02:00;2020-09-16T23:00:00+00:00;2020-09-16T23:00:00+00:00
755c153026d80770ad342800;58;10;28;1;41;64;9;91;0;119;5;105;10;10;0;0;0.0;10;2020;0;100500;14;238;ISS;0.0;225.0;5;10;28/10;28/10/2020;10:0;2020-10-28T10:00:00;14.9;8180523608064;2020-10-28T10:00:00+00:00;2020-10-28T10:00:00+01:00;2020-10-28T10:00:00+00:00;2020-10-28T10:00:00+00:00
755c15905eb008304d581800;58;10;28;1;44;65;7;86;0;131;2;106;12;6;0;0;0.0;10;2020;45;100600;15;262;ISS;0.0;270.0;2;6;28/10;28/10/2020;10:45;2020-10-28T10:45:00;15.7;9003549071360;2020-10-28T10:45:00+00:00;2020-10-28T10:45:00+01:00;2020-10-28T10:45:00+00:00;2020-10-28T10:45:00+00:00
75311111ce2806500cf20800;58;9;17;1;8;71;3;69;0;101;0;103;9;2;0;0;0.0;1;2020;45;100300;21;202;ISS;0.0;202.5;0;2;17/9;17/9/2020;1:45;2020-09-17T01:45:00;21.3;6940884338688;2020-09-17T01:45:00+00:00;2020-09-17T01:45:00+02:00;2020-09-17T01:45:00+00:00;2020-09-17T01:45:00+00:00
75311131ca2800000cf20800;58;9;17;1;9;71;2;69;0;0;0;103;9;2;0;0;0.0;2;2020;0;100300;21;0;ISS;0.0;202.5;0;2;17/9;17/9/2020;2:0;2020-09-17T02:00:00;21.2;217188352;2020-09-17T02:00:00+00:00;2020-09-17T02:00:00+02:00;2020-09-17T02:00:00+00:00;2020-09-17T02:00:00+00:00
755c1670a69008a06d562c00;58;10;28;1;51;66;9;82;0;138;3;106;11;11;0;0;0.0;12;2020;30;100600;16;276;ISS;0.0;247.5;3;11;28/10;28/10/2020;12:30;2020-10-28T12:30:00;16.9;9485122153472;2020-10-28T12:30:00+00:00;2020-10-28T12:30:00+01:00;2020-10-28T12:30:00+00:00;2020-10-28T12:30:00+00:00
755c16b096b00ab06d5e2800;58;10;28;1;53;66;5;86;0;171;3;106;15;10;0;0;0.0;13;2020;0;100600;16;342;ISS;0.0;337.5;3;10;28/10;28/10/2020;13:0;2020-10-28T13:00:00;16.5;11752865409024;2020-10-28T13:00:00+00:00;2020-10-28T13:00:00+01:00;2020-10-28T13:00:00+00:00;2020-10-28T13:00:00+00:00
